"FQ_ID","QUESTION"
"250","社保卡激活该怎么做"
"251","准备哪些材料才能进行企业基本户注册资金变更"
"251","企业基本户注册资金怎么进行变更"
"251","企业基本户注册资金如何变更"
"251","企业基本户注册资金变更如何办理"
"251","企业基本户注册资金变更需要哪些材料"
"251","企业基本户注册资金变更需要准备些什么"
"252","信用卡没有设置查询密码可以绑定网银吗"
"252","信用卡一定要设置查询密码才可以绑定网银吗"
"252","为什么信用卡绑定网银一定要设置查询密码"
"252","信用卡没有设置查询密码在网银上绑不了吗"
"252","信用卡的查询密码设置好了可以在网银加挂了吗"
"253","2类户的存款额度是多少"
"253","二类户的存款额度是多少"
"253","二类户最多可以存多少钱"
"253","2类户最多可以存多少钱"
"253","Ⅱ类户最多可以存多少钱"
"254","怎么开通手机快捷支付"
"254","三星手机怎么开通手机闪付"
"254","我想问一下你们的银行卡怎么开通手机闪付"
"254","苹果手机怎么开通手机闪付"
"254","请问一下你们的银行卡在手机闪付上怎么绑定"
"254","你们银行卡可以开通手机闪付嘛"
"254","你们的银行卡怎么开通手机闪付"
"254","华为手机怎么开通手机闪付"
"255","想要进行借记卡活期余额查询该怎么办"
"255","借记卡活期余额该怎么查询"
"255","借记卡活期余额查询需要准备些什么"
"255","怎么样才能进行借记卡活期余额查询"
"255","借记卡活期余额查询需要哪些材料"
"255","借记卡活期余额查询怎么进行"
"256","我的社保卡怎么坏了"
"256","社保卡的损坏是否需要补办"
"256","我的社保卡坏了怎么办"
"256","我的社保卡损坏了影响我的使用了"
"256","社保卡的损坏影响到了我的使用"
"256","社保卡坏了的话补办要不要钱"
"256","社保卡坏了能不能补办"
"256","我的社保卡损坏可以重新开卡嘛"
"256","社保卡怎么会坏"
"256","社保卡损坏是否需要补办"
"257","etc高速扣费要多久"
"257","etc高速是当天扣款吗"
"257","etc高速消费是当天结清的吗"
"257","etc是不是有高速扣款周期"
"257","etc的高速扣款是几天"
"257","etc在高速扣款是需要几天"
"257","etc走高速之后多久扣款"
"258","是不是积分商城也能分期"
"258","信用卡商城能不能分期购物"
"258","信用卡的积分商城可以用分期吗"
"258","信用卡的积分商城是不是也能分期"
"258","信用卡的积分商城也能分期吗"
"258","信用卡积分商城也能分期购物吗"
"258","信用卡积分商城也能分期吗"
"258","能不能在信用卡积分商城分期"
"258","怎么在商城用信用卡分期购物"
"259","在哪里用信用卡的积分兑换东西"
"259","信用卡的积分兑换可以在哪里办"
"259","信用卡积分兑换要去你们行里吗"
"259","怎么用信用卡的积分兑换礼品"
"259","我怎么拿信用卡的积分兑换东西"
"259","你们的信用卡积分怎么兑换啊"
"259","你们网站可以用信用卡积分兑换吗"
"259","信用卡积分兑换有哪几种方式啊"
"26","脱机状态下是否不能使用企业网银"
"26","是否必须联网才能使用企业网银"
"26","企业网银是否需要联网操作"
"26","企业网银是不是在有网络的环境下才可以操作"
"26","不联网是否不能使用企业网银"
"260","立刻更新网银新版本点击后没反应"
"260","企业网银新版本点击立即更新没反应该如何处理"
"260","点击了立即更新企业网银新版本没反应"
"260","为什么我的企业网银新版本点击立即更新没反应"
"260","我想更新企业网银新版本该如何操作"
"261","准备哪些材料才能进行电子渠道账户挂失找回"
"261","电子渠道账户挂失需要准备些什么"
"261","电子渠道账户挂失怎么进行找回"
"261","想进行电子渠道账户挂失怎么办"
"261","电子渠道账户挂失如何处理"
"261","电子渠道账户挂失需要哪些材料"
"262","储蓄通存通兑业务在哪里办理"
"262","储蓄通存通兑业务能干什么"
"262","储蓄通存通兑提供哪些服务"
"262","储蓄通存通兑业务怎么办理"
"262","储蓄通存通兑有什么用"
"263","蜜蜂校园卡的交易密码怎么设置"
"263","蜜蜂校园卡的交易密码需要设置吗"
"263","蜜蜂校园卡的交易密码是我设置的嘛"
"263","蜜蜂校园卡的交易密码是什么"
"263","蜜蜂卡的交易密码指的是什么"
"263","我能不能设置蜜蜂校园卡的交易密码"
"263","可以设置蜜蜂校园卡的交易密码吗"
"263","我想知道我的校园卡的交易密码"
"263","我设置了校园卡的交易密码吗"
"264","贷记卡的查询密码是否可以修改"
"264","我需要改我的贷记卡的查询密码"
"264","我需要更改我贷记卡的查询密码"
"264","我需要更改我的贷记卡的查询密码"
"264","我能不能改我贷记卡的查询密码"
"264","我要修改贷记卡的查询密码"
"264","贷记卡修改查询密码"
"264","能不能帮我改我的贷记卡的查询密码"
"264","能不能修改贷记卡的查询密码"
"264","我可以改我贷记卡的查询密码吗"
"264","贷记卡的查询密码能改吗"
"265","我想买基金的话是不是随时都能买"
"265","购买基金有没有时间限制"
"265","基金是不是什么时候都可以购买"
"265","你们的基金会在哪个时间关闭嘛"
"265","基金什么时候可以购买"
"265","基金的购买会不会有时间限制"
"265","我什么时候可以买基金"
"265","基金有购买时间的限制嘛"
"266","借记卡去哪里激活"
"266","借记卡激活需要什么手续"
"266","借记卡激活该怎么做"
"266","借记卡怎么激活"
"266","借记卡激活的手续是什么"
"267","准备哪些材料才能进行储蓄账户丢失找回"
"267","储蓄账户丢失找回需要哪些材料"
"267","储蓄账户丢失怎么进行找回"
"267","储蓄账户丢失怎么办"
"267","储蓄账户丢失需要准备些什么"
"267","储蓄账户丢失如何处理"
"268","我想提供我手机银行的转账额度"
"268","我想在手机上转钱的时候多转一点"
"268","我怎么才能在手机上的转账可以多转"
"268","我怎么提供我手机银行的转账额度"
"268","每次手机上转钱的数额太少了"
"268","手机银行怎么提高转账额度"
"268","手机银行转账额度限制太低了"
"268","手机银行转账额度怎么提高"
"268","我想提高一点手机银行的转账额度"
"268","我能不能在手机上转钱的时候多转一点"
"269","企业网银群年交易额度是多少"
"269","企业网银是否有交易额度限制"
"269","我想修改企业网银交易额度"
"269","企业网银默认交易额度是多少"
"269","企业网银交易额度怎么修改"
"269","企业网银交易额度有没有限制"
"269","企业网银额度有没有限制"
"269","减少企业网银交易额度"
"269","增加企业网银交易额度"
"269","如何控制企业网银交易额度"
"269","更改企业网银交易额度"
"269","如何修改企业网银交易额度"
"269","变更企业网银交易额度"
"269","企业网银单日交易额度是多少"
"27","怎么操作才能在手机银行上实现行内转账"
"27","怎么用手机银行同行转账"
"27","你们的同一银行的银行卡可以在手机银行上转账嘛"
"27","行内转账在手机银行上操作复杂嘛"
"27","行内转账在手机银行上面怎么操作"
"27","我想知道怎么操作同一银行的手机银行转账"
"27","手机银行的同一银行卡转账是怎么操作的"
"27","手机银行的同行转账是怎么做的"
"27","在手机银行转钱到同一银行的卡怎么操作"
"27","手机银行同行转账怎么操作"
"270","可以进出闸机的银行卡有哪些"
"270","我进出闸机的话能不能刷你们的银行卡"
"270","你们哪些卡支持进出闸机"
"270","哪些银行卡可以进出闸机"
"270","什么卡可以进出闸机"
"270","我进出闸机可以刷哪些银行卡"
"270","借记卡可以进出闸机嘛"
"271","我的etc扣款可以选择绑定哪些账户嘛"
"271","我的etc扣款可以绑定哪些账户"
"271","etc是所有账户都能绑定嘛"
"271","etc扣款绑定账户有哪些"
"271","我的etc扣款绑定账户有哪些"
"271","etc的可绑定账户有哪些"
"271","我的etc想选择一下绑定账户"
"271","哪些账户可以绑定etc扣款"
"272","你们的贷记卡在线下也能消费吗"
"272","哪儿都能用信用卡吗"
"272","哪儿都能用贷记卡吗"
"272","除了网上之外实体店能不能用信用卡"
"272","除了网上之外实体店能不能用贷记卡"
"272","信用卡不是只能在网上用吧"
"272","信用卡不是网购专用吧"
"272","线下消费能不能用你们的信用卡"
"272","实体店也能用你们的信用卡付钱吗"
"272","线下消费能不能用你们的贷记卡"
"272","贷记卡快捷支付功能的使用网站查询"
"273","企业网银证书使用人员如何更换"
"273","企业网银授权人如何更换"
"273","企业网银可否更换授权人"
"273","如何更换企业网银证书使用人员"
"273","如何更换企业网银授权人"
"273","可以更换企业网银证书授权人吗"
"273","可以更换企业网银证书使用人员吗"
"273","企业网银的证书使用人员可以更换吗"
"273","企业网银的授权人可以更换吗"
"273","企业更换了网银证书使用人员后如何操作"
"273","企业可以设置网银授权人吗"
"273","企业可以设置网银证书使用人员吗"
"273","企业更换了网银授权人后如何操作"
"274","一卡通代扣解除非本人可以办理吗"
"274","一卡通代扣解绑可以代办吗"
"274","可以让别人代办一卡通自助扣款的解约吗"
"274","一卡通代扣解除一定要本人办理吗"
"274","一卡通自助扣款解约手续可以代办吗"
"275","准备哪些材料才能进行企业公章丢失找回"
"275","企业公章丢失如何处理"
"275","企业公章丢失需要准备些什么"
"275","企业公章丢失怎么办"
"275","企业公章丢失怎么进行找回"
"275","企业公章丢失找回需要哪些材料"
"276","不用USBKey能否操作企业网银吗"
"276","网银操作一定要用USBKey吗"
"276","什么业务可以不用USBKey"
"276","企业网银是否一定要使用USBKey"
"276","企业网银能否不使用USBKey"
"277","我忘记了我信用卡的交易密码"
"277","我不记得我的贷记卡的交易密码"
"277","贷记卡交易密码忘记"
"277","贷记卡的交易密码忘记了"
"277","我忘了信用卡的交易密码"
"277","我忘了我信用卡的交易密码"
"277","我的信用卡的交易密码不记得了"
"277","信用卡的交易密码忘记了"
"278","要带什么证件才能买黄金"
"278","买黄金需要证件吗"
"278","在你们这儿买黄金要带什么吗"
"278","在这儿买黄金要证件吗"
"278","实物黄金购买需要什么资料"
"278","实物黄金购买需要带什么"
"278","我想买黄金的话要带什么吗"
"278","实物黄金购买需要什么"
"279","企业网银USBKey驱动程序下载地址"
"279","如何将企业网银USBKey驱动程序下载到电脑"
"279","如何将企业网银USBKey驱动程序下载下来"
"279","在哪里下载企业网银USBKey驱动程序"
"279","如何安装企业网银USBKey驱动程序软件"
"28","五一服务卡的办理有哪几种方式"
"28","五一服务卡怎么申请办理"
"28","我想办五一服务卡的话需要怎么做"
"28","我想办一张五一服务卡"
"28","五一服务卡的办理有可以怎么办"
"28","五一服务卡怎么申请"
"28","办理五一服务卡需要什么手续"
"280","活期化理财有利息吗"
"280","活期化理财的利率是多少"
"280","活期化理财的收益是多少"
"280","活期化理财有固定利率吗"
"280","活期化理财的利息怎么算"
"281","我要办理融合卡分期业务"
"281","融合卡可以办理分期吗"
"281","融合卡的分期怎么办理"
"281","融合卡分期还款手续要怎么办理"
"281","如何办理融合卡的分期还款"
"282","为什么转账失败"
"282","如何查询转账失败详情"
"282","怎么查询转账失败明细"
"282","转账失败原因如何查询"
"282","网银交易明细查询入口在哪"
"283","我可以在哪里办信用卡的全额取现"
"283","信用卡能不能开通全额取现"
"283","我的贷记卡怎么开通全额取现"
"283","我可以在哪里办贷记卡的全额取现"
"283","贷记卡开通全额取现"
"283","贷记卡能不能开通全额取现"
"283","贷记卡的全额取现能在哪儿办"
"283","信用卡的全额取现能在哪儿办"
"283","我的信用卡怎么开通全额取现"
"284","企业网银为什么无法输入网银密码"
"284","企业网银密码输入不了怎么办"
"284","如何输入网银密码"
"284","如何输入企业网银密码"
"284","网银密码输入不了怎么办"
"284","企业网银登录密码输入不了"
"284","为什么无法输入网银密码"
"284","为什么企业网银不允许输入密码"
"284","为什么企业网银不能输入登录密码"
"284","为什么不允许输入密码"
"284","为什么不能输入登录密码"
"285","visa可以用哪些币种结算"
"285","visa可以用的币种"
"285","visa的消费结算可以用哪些币种"
"285","visa的消费结算币种有哪几种"
"285","visa消费可以用人民币结算吗"
"285","visa消费的结算币种有哪些"
"285","我用visa消费的话可以用什么币结算"
"285","visa消费有哪些结算币种"
"286","企业财务章丢失如何处理"
"286","企业财务章丢失需要准备些什么"
"286","企业财务章丢失怎么进行找回"
"286","企业财务章丢失找回需要哪些材料"
"286","准备哪些材料才能进行企业财务章丢失找回"
"286","企业财务章丢失怎么办"
"287","我需要更换etc的扣款账户"
"287","etc的扣款账户可以改吗"
"287","etc扣款的账户能不能修改"
"287","etc扣款账户更改需要什么手续"
"287","etc扣款账户更换需要怎么做"
"287","我想更改etc的扣款账户"
"287","我想换一下etc的扣款账户"
"287","我可以去哪儿办etc扣款账户"
"288","借记卡的境外交易额度是多少"
"288","我在国外用借记卡可以刷多少钱"
"288","查一下借记卡在外国的消费额度"
"288","在外国借记卡的消费额度是多少"
"288","在国外最多可以用借记卡刷多少钱"
"288","在国外借记卡是不是有消费额度"
"288","借记卡在国外刷卡有额度嘛"
"288","借记卡在国外可以刷多少钱"
"288","借记卡跨境交易额度"
"288","借记卡的境外消费额度查询"
"288","借记卡境外消费额度是多少"
"289","我的三江联名卡的密码记错被锁住了"
"289","我三江联名卡的交易密码忘了"
"289","三江联名卡的交易密码忘了"
"289","三江卡密码忘记"
"289","我想知道我的三江联名卡的密码忘记了该怎么办"
"289","我的三江联名卡的密码忘记了要怎么办"
"289","我的三江联名卡的密码输错被锁住了"
"289","我把我三江联名卡的交易密码忘了"
"289","要是我三江联名卡的交易密码忘了怎么办"
"29","企业网银显示一半"
"29","企业网银页面显示不完整"
"29","企业网银显示不完整"
"29","打开的企业网银页面过大"
"29","刚刚打开的企业网银分辨率不符"
"29","打开的企业网银界面显示异常"
"29","提醒企业网银页面巨大"
"29","企业网银不能完全显示"
"29","企业网银窗口打开页面看不全"
"29","企业网银的窗口异常"
"29","打开的企业网银窗口打开过大"
"29","企业网银只显示部分"
"29","显示企业网银窗口太大"
"290","我需要办理居住证ic卡"
"290","我想申请居住证ic卡"
"290","我想在你们这儿办理居住证ic卡"
"290","我想申请办理居住证ic卡"
"290","我想办理居住证ic卡"
"290","我可以在哪儿办居住证ic卡"
"290","我去哪儿可以办你们的居住证ic卡"
"290","你们的居住证ic卡在哪儿可以办"
"290","居住证ic卡在哪儿办"
"290","居住证ic卡的办理需要什么材料"
"291","企业网银证书的用处"
"291","企业网银证书有什么用"
"291","企业网银证书是什么"
"291","介绍一下企业网银证书"
"291","企业网银证书的概念"
"291","什么是企业网银证书"
"292","社保卡激活能不能让别人代办"
"292","社保卡激活能不能不是本人办理"
"292","社保卡激活可以别人拿身份证去吗"
"292","社保卡激活可以别人代替办理吗"
"292","社保卡激活可以不是本人去吗"
"293","要是我手机银行登录密码忘了怎么办"
"293","我把我手机银行登录密码忘了"
"293","手机银行的登录密码忘了怎么办"
"293","手机银行登录密码忘了"
"293","我想知道我的手机银行登录密码忘记了该怎么办"
"293","我的手机银行登录密码忘记了要怎么办"
"293","我忘了我手机银行的登录密码了"
"293","我手机银行登录密码忘了"
"293","我的手机银行登录密码记错被锁住了"
"293","我的手机银行登录密码输错被锁住了"
"294","金领卡会自动注销吗"
"294","金领卡销户需要提交哪些资料"
"294","金领卡销户怎么办理"
"294","金领卡注销要去哪里办理"
"294","我要把金领卡注销"
"295","我想知道怎么补办社保卡"
"295","社保卡丢了怎么办"
"295","社保卡丢失怎么补办"
"295","社保卡遗失后该怎么办"
"295","社保卡怎么补办"
"295","怎么补一张社保卡"
"295","我的社保卡丢了"
"295","我的社保卡丢了怎么挂失"
"295","我的社保卡找不到了"
"295","我要补办社保卡"
"296","可以在手机银行上本人账户互转吗"
"296","我怎么才能把一张卡的钱转到另外一张卡"
"296","我怎么在手机银行上面进行本人账户互转"
"296","两张卡都是你们银行的怎么互转"
"296","怎么在手机银行上本人账户互转"
"296","我想在手机银行上直接本人账户互转"
"297","51服务卡有没有活动"
"297","51服务卡可以有优惠嘛"
"297","51服务卡办了有什么优惠"
"297","五一服务卡有没有活动"
"297","五一服务卡可以有优惠嘛"
"297","五一服务卡办了有什么优惠"
"297","五一服务卡办了有什么用"
"297","用五一服务卡有没有优惠"
"297","服务卡享有哪些优惠活动"
"297","服务卡的优惠有哪些"
"297","服务卡办了是不是能够享有优惠"
"297","我想了解一下办了服务卡有什么优惠活动"
"297","我为什么要办五一服务卡"
"297","用51服务卡有没有优惠"
"298","你们的信用卡分期还款指的是什么"
"298","你们的信用卡分期能不能介绍一下"
"298","麻烦简单介绍一下分期还款"
"298","信用卡的分期还款帮我解释一下"
"298","信用卡的分期是什么"
"298","你们的信用卡分期是什么"
"298","我想了解一下你们的信用卡分期"
"298","什么是信用卡的分期还款"
"299","可以在外地办本地的etc嘛"
"299","我在外地能办这儿的etc嘛"
"299","我能不能在这儿办外地的etc"
"299","我能不能在外地办etc"
"299","我能不能跨地区办理etc"
"299","我想跨地区办etc"
"299","etc办理有没有地区限制"
"299","我可以跨地区办理etc嘛"
"3","IC卡的电子钱包发生错账了怎么办"
"3","IC卡的电子钱包金额算错了"
"3","IC卡的电子钱包怎么会错账"
"3","IC卡的账单发生了错误"
"3","IC卡的账算错了"
"3","IC卡电子钱包算错了"
"3","我的IC卡的电子钱包账单错了"
"3","我的IC卡电子钱包算错了怎么办"
"3","我的IC卡电子钱包为什么算错了"
"30","visa在国内哪里可以取现"
"30","visa可以在国内哪里取现金"
"30","visa的国内取现范围"
"30","我想用visa取现的话国内都可以嘛"
"30","visa信用卡是不是只能在宁波取现金"
"30","visa信用卡的国内取现范围"
"30","visa信用卡的国内哪些范围可以取现"
"30","visa是不是只能在宁波取现"
"30","visa是不是在国内哪儿都能取现"
"30","visa可以在国内各地取现嘛"
"300","能不能帮我重置我的贷记卡的查询密码"
"300","贷记卡的查询密码是否可以重置"
"300","我需要重置我的贷记卡的查询密码"
"300","贷记卡重置查询密码"
"300","我要重置贷记卡的查询密码"
"300","我需要重置我贷记卡的查询密码"
"300","能不能重置贷记卡的查询密码"
"300","贷记卡的查询密码能重置吗"
"300","我能不能重置我贷记卡的查询密码"
"300","我需要重新设置我的贷记卡的查询密码"
"300","我可以重置我贷记卡的查询密码吗"
"301","我的定期能在手机银行上转活期吗"
"301","我能不能在手机银行上直接办定期转活期"
"301","我的手机银行上面直接定期转活期可以办吗"
"301","我的手机银行能不能办定期转活期"
"301","我想问一下我能不能在手机银行上面办定期转活期"
"301","我想手机银行上面直接办定期转活期"
"301","手机银行能不能办定期转活期"
"301","我能不能在手机银行上定期转活期"
"302","企业网银证书显示到期了"
"302","企业网银证书过期如何处理"
"302","企业网银证书过期更新需要准备什么材料"
"302","如何处理过期企业网银证书"
"302","企业网银证书过期更新办理流程"
"302","企业网银证书到期了怎么办"
"302","企业网银证书到期"
"302","我的企业网银证书过期了怎么办"
"303","什么时候能买你们的活期化理财"
"303","什么时间段可以买你们的活期理财"
"303","我想知道活期的理财的购买时间"
"303","我想买活期理财的话什么时候可以买"
"303","我想问一下你们的活期理财什么时候可以买"
"303","我什么时候才能买你们的活期理财"
"303","你们的活期理财产品的购买有时间段嘛"
"303","你们的活期理财有购买时间嘛"
"303","活期化理财产品有没有购买时间"
"304","请问一下五一服务卡坐公交是打几折"
"304","五一服务卡坐公交能不能打折"
"304","五一服务卡在宁波坐公交打几折"
"304","五一服务卡坐公交打几折"
"304","我想知道五一服务卡坐公交是不是可以打折"
"304","用五一服务卡坐公交打折嘛"
"304","我想了解一下五一服务卡坐公交是打几折"
"304","我想问一下五一服务卡坐公交的话打几折"
"304","我想问一下五一服务卡坐公交的话打折嘛"
"304","请问一下五一服务卡坐公交打不打折"
"305","存单开户可以别人拿身份证去吗"
"305","存单开通可以不是本人去吗"
"305","存单开户可以代办吗"
"305","存单开户可以让别人去吗"
"305","存单开户手续可以别人代替办理吗"
"306","企业基本户销户的流程是什么"
"306","企业基本户符合什么条件可以进行销户"
"306","企业基本户销户要满足什么条件"
"306","什么情况下企业基本户要进行销户"
"306","企业基本户销户的有什么要求"
"307","我需要办理visa信用卡"
"307","你们的visa信用卡在哪儿可以办"
"307","我可以在哪儿办visa信用卡"
"307","我想办理visa信用卡"
"307","我想在你们这儿办理visa信用卡"
"307","我想申请办理visa信用卡"
"307","我想申请visa信用卡"
"307","我去哪儿可以办你们的visa信用卡"
"307","visa信用卡在哪儿办"
"307","visa信用卡的办理需要什么材料"
"308","信用卡逾期几天会有黑名单"
"308","透支卡逾期几天会征信不良"
"308","我的透支卡逾期了会征信不良吗"
"308","我的信用卡逾期了会不会上征信黑名单"
"308","我信用卡逾期一天不会有黑名单吧"
"309","我的ETC扣款绑定信用卡找不到了"
"309","我的ETC扣款绑定信用卡丢了"
"309","我的ETC扣款绑定信用卡丢了怎么挂失"
"309","我想知道怎么补办ETC扣款绑定信用卡"
"309","怎么补一张ETC扣款绑定信用卡"
"309","我要补办ETC扣款绑定的信用卡"
"309","ETC扣款绑定信用卡丢了怎么办"
"309","ETC扣款绑定信用卡丢失怎么补办"
"309","ETC扣款绑定信用卡遗失后该怎么办"
"309","ETC扣款绑定信用卡怎么补办"
"31","我想开通手机银行"
"31","我想开通手机银行的话在哪儿办"
"31","我可以在哪儿开通手机银行"
"31","在哪里开通手机银行"
"31","手机银行开通办理地点"
"31","手机银行怎么开通"
"31","手机银行如何开通"
"31","手机银行开通需要什么手续"
"31","手机银行开通需要去网点嘛"
"31","要怎么开通手机银行"
"310","我的三江联名卡可以在哪里消费"
"310","有没有限制三江联名卡的使用地点"
"310","三江联名卡在哪些地方可以使用"
"310","三江联名卡可以在哪里使用"
"310","三江联名卡的消费地区有限制吗"
"311","我在国外最多可以取多少钱"
"311","我办的银行卡在外国取现金的话最多是多少"
"311","银行卡的境外取现额度是多少"
"311","银行卡境外取现有额度限制嘛"
"311","银行卡每年在国外可以取多少钱"
"311","我的银行卡在国外取钱有限制嘛"
"311","银行卡在国外取现金的话最多可以取多少"
"311","银行卡在国外可以取多少钱"
"311","银行卡境外最多可以取多少现金"
"311","银行卡境外可以取多少现金"
"312","周周利的利率是按年算还是按月算"
"312","我想知道周周利的利率"
"312","周周利的最终利息有多少"
"312","周周利的收益怎么计算"
"312","周周利的利率是多少"
"313","如何开通企业集团网银业务"
"313","企业集团网银业务需要如何开通"
"313","我想开通企业集团客户网银"
"313","开通企业集团客户企业网银需要带什么材料"
"313","开通企业集团客户企业网银需要什么手续"
"313","开通企业集团客户企业网银需要准备什么"
"314","我的网银专业版连接服务器失败怎么办"
"314","为什么网银专业版连接服务器失败"
"314","网银专业版连接服务器失败是什么原因"
"314","网银专业版该页无法显示"
"314","网银专业版连接不上服务器怎么办"
"314","哪些情况会导致网银专业版连接服务器失败"
"315","我可以在哪儿办电子钱包卡销户"
"315","我怎么才能办电子钱包卡的销户"
"315","去柜台办电子钱包卡的销户要带什么"
"315","在电话里面能办电子钱包卡销户嘛"
"315","在哪儿可以办电子钱包卡的销户"
"315","电子钱包卡销户"
"315","电子钱包卡怎么销户"
"315","电子钱包卡销户在哪儿办"
"315","电子钱包卡销户的程序是什么"
"315","电子钱包卡的销户需要带什么"
"315","电子钱包卡的销户需要什么资料"
"315","我想办一下电子钱包卡的销户"
"316","我应该带什么资料去办社保卡"
"316","社保卡办理的话需要什么材料"
"316","去办社保卡之前要准备什么材料"
"316","请问一下社保卡的办理需要带什么"
"316","我想知道带什么资料去办理社保卡"
"316","社保卡办理需要什么材料"
"316","社保卡的办理需要什么资料"
"316","我要是办社保卡要低啊什么材料"
"316","办理社保卡要带什么材料"
"316","我要带什么材料去办社保卡"
"317","我办的社保卡的拿卡时间是什么时候"
"317","我办的社保卡什么时候可以拿到"
"317","我办理的社保卡的拿卡时间是什么时候"
"317","我办了社保卡什么时候可以拿"
"317","社保卡办理之后的拿卡时间是什么时候"
"317","我的社保卡办了之后能马上拿到嘛"
"317","我先前办的社保卡什么时候可以拿"
"317","我现在能拿我办的社保卡嘛"
"317","我能不能马上拿到我办的社保卡"
"317","办理的社保卡是不是可以马上拿到"
"318","校园卡的校园账户密码可以通过哪里设置"
"318","校园卡的校园账户的密码怎么设置"
"318","校园卡的校园账户有初始密码吗"
"318","不记得校园账户的密码了怎么设置"
"318","在哪里可以获取校园账户的支付密码"
"319","能不能介绍一下visa信用卡币种的种类"
"319","visa信用卡是什么币种类型的"
"319","visa信用卡币种种类"
"319","visa信用卡币种有哪几种"
"319","visa的卡是什么币种的卡"
"319","我想知道visa卡币种的种类"
"319","visa信用卡属于哪种币种的卡"
"32","我买的周周利怎么还没有起息"
"32","什么时候可以赎回周周利"
"32","什么时候可以买周周利"
"32","我想知道周周利的起息时间"
"32","周周利有固定的赎回时间吗"
"32","周周利有固定的购买时间吗"
"32","周周利什么时候起息"
"32","周周利什么时候开始算利息"
"32","周周利购买后什么时候开始算利息"
"32","周周利购买后起息时间"
"32","周周利产品的购买时间"
"32","周周利产品的赎回时间"
"32","周周利产品什么时候可以购买"
"32","周周利产品什么时候可以赎回"
"32","周周利购买后就立刻起息了吗"
"320","我想知道公务卡的还款时间是什么时候"
"320","我的公务卡有没有还款时间"
"320","我的公务卡的还款时间是什么时候"
"320","公务卡什么时候还钱"
"320","我想查一下公务卡的还款时间"
"320","公务卡还款时间"
"320","公务卡的还款时间是什么时候"
"320","公务卡的还款时间是多久"
"320","我想知道公务卡什么时候还款"
"320","公务卡什么时候还款"
"321","借记卡的跨行取款手续费是怎么算的"
"321","借记卡的跨行取款怎么收费"
"321","借记卡境外跨行取款怎么收手续费"
"321","借记卡跨行取钱要不要手续费"
"321","借记卡要跨行取现是怎么收费的"
"321","借记卡要是跨行取钱怎么收费"
"321","我的借记卡跨行取款怎么收手续费"
"321","异地借记卡跨行取款怎么收手续费"
"321","同城借记卡但是跨行取钱怎么收手续费"
"322","基金账户如何销户"
"322","基金账户有销户流程吗"
"322","办好基金之后怎么销户"
"322","我要注销基金账户"
"322","怎么把基金账户注销"
"322","基金账户的注销手续怎么办理"
"323","手机银行蓝牙蜜盾业务需要如何开通"
"323","如何开通个人手机银行蓝牙蜜盾业务"
"323","开通手机银行蓝牙蜜盾需要怎么做"
"323","开通手机银行蓝牙蜜盾需要什么手续"
"323","开通手机银行蓝牙蜜盾的手续是怎么样的"
"323","我想开通手机银行蓝牙蜜盾业务"
"324","企业网银付款账户户名不符解决办法"
"324","为什么企业网银提示付款账户户名不符"
"324","企业网银无法转账提示户名不符"
"324","企业网银提示付款账户户名不符怎么办"
"324","企业网银付款账户户名不符无法转账怎么办"
"325","校园卡上的钱扣了为什么校园账户的钱没有实时到账"
"325","我的校园卡钱已扣但是校园账户没有到账"
"325","我的校园卡钱都扣了怎么校园账户没有钱"
"325","校园卡的校园账户充值金额会延迟到账吗"
"325","校园卡上显示充值成功为什么校园账户没有余额"
"326","我挂失公务卡之后要不要手续费"
"326","公务卡的挂失换卡需要手续费吗"
"326","我想知道公务卡换卡要收手续费吗"
"326","公务卡换卡要不要手续费"
"326","公务卡换卡要手续费吗"
"326","我的公务卡挂失了要不要交手续费"
"326","我的公务卡挂失要不要收手续费"
